ITEM_ID,name,description,selling_price,actual_price,unit,catgory_id_id,shop_id_id,slug
372,Concursante,Comedy|Drama,792.47,271.72,1,2,110,372
373,Time After Time,Sci-Fi|Thriller,947.13,166.48,1,2,225,373
374,Girl Shy,Action|Comedy|Drama|Romance,618.28,212.65,1,2,115,374
375,"Dark at the Top of the Stairs, The",Drama,560.53,814.33,1,2,35,375
376,Star Wars: Episode IV - A New Hope,Action|Adventure|Sci-Fi,31.31,118.82,1,2,11,376
377,Happy End,Comedy,998.68,819.54,1,2,230,377
378,Transfer,Drama|Sci-Fi,908.72,357.18,1,2,152,378
379,3 Bad Men,Western,886.37,711.27,1,2,265,379
380,"Travelling Players, The (O thiasos)",Drama|War,469.46,46.73,1,2,233,380
381,Big Trouble,Comedy,629.24,646.44,1,2,188,381
382,Chillerama,Comedy|Horror,245.42,808.48,1,2,83,382
383,Cool World,Animation|Comedy|Fantasy,217.28,377.54,1,2,268,383
384,Persuasion,Drama|Romance,604.41,633.54,1,2,292,384
385,Stealth,Action|Adventure|Sci-Fi|Thriller,400.51,110.87,1,2,252,385
386,"Salton Sea, The",Crime|Drama|Thriller,318.31,169.6,1,2,120,386
387,Neon Flesh (Carne de neÃ³n),Comedy|Drama,220.5,337.75,1,2,223,387
388,Bombay Beach,Documentary|Drama|Musical,601.26,987.44,1,2,76,388
389,"Dead Next Door, The",Horror,200.64,204.05,1,2,107,389
390,Inescapable,Action|Drama|War,142.1,686.16,1,2,47,390
391,"Brave, The",Drama,836.41,438.35,1,2,240,391
392,"Animatrix, The",Action|Animation|Drama|Sci-Fi,733.3,937.09,1,2,214,392
393,Gods of the Plague (GÃ¶tter der Pest),Crime|Drama,658.95,262.11,1,2,223,393
394,Metal Brothers (Mammas pojkar),Comedy,340.21,653.61,1,2,121,394
395,Muppets From Space,Children|Comedy,955.69,256.49,1,2,111,395
396,"Bad News Bears, The",Comedy,135.1,965.54,1,2,46,396
397,"Parking Lot Movie, The",Documentary,273.85,353.92,1,2,163,397
398,Modern Romance,Comedy|Romance,675.65,487.25,1,2,38,398
399,Pathfinder (Ofelas),Action|Adventure|Drama,665.4,598.52,1,2,257,399
400,Bon Voyage,Comedy|Drama,903.79,447.17,1,2,95,400
401,Melvin and Howard,Drama,402.38,313.1,1,2,258,401
402,Scandal (Shubun),Drama,246.19,119.34,1,2,256,402
403,Jellyfish (Meduzot),Drama,359.95,343.71,1,2,123,403
404,Monsters University,Adventure|Animation|Comedy,448.61,508.09,1,2,189,404
405,Who's Camus Anyway? (Kamyu nante shiranai),Drama,160.52,370.6,1,2,158,405
406,Our Little Girl,Comedy|Drama|Romance,75.08,385.21,1,2,287,406
407,Someone I Loved (Je l'aimais),Drama|Romance,2.53,260.27,1,2,89,407
408,"Taking of Pelham One Two Three, The",Action|Crime,704.36,495.28,1,2,87,408
409,Illegal,Drama,992.4,54.59,1,2,132,409
410,Choose Me,Comedy|Romance,119.83,137.73,1,2,216,410
411,Thank You a Lot,Drama,560.85,446.6,1,2,75,411
412,Big Star: Nothing Can Hurt Me,Documentary,561.71,94.2,1,2,59,412
413,MC5*: A True Testimonial,Documentary,845.27,153.45,1,2,100,413
414,Satan's Sword II (Daibosatsu toge: Ryujin no maki),Action|Drama,112.91,802.93,1,2,167,414
415,Flight from Death: The Quest for Immortality,Documentary,651.74,624.09,1,2,23,415
416,"Koko, a Talking Gorilla",Documentary,767.37,316.84,1,2,67,416
417,"Attack, The",Romance|Thriller,281.8,282.13,1,2,208,417
418,"Chair, The",Drama|Horror|Thriller,983.32,269.53,1,2,64,418
419,"My Lady Margarine (Die Austernprinzessin) (Oyster Princess, The)",Comedy,220.68,400.54,1,2,274,419
420,Secret Society,Comedy,342.28,225.45,1,2,275,420
421,Sincerely Yours,Drama|Musical,364.59,534.82,1,2,118,421
422,You Will Be My Son (Tu seras mon fils),Drama,56.24,10.74,1,2,270,422
423,Incir ReÃ§eli,Drama|Romance,178.57,479.85,1,2,82,423
424,"Soul of Bread, The (Ai de mian bao hun)",Comedy|Romance,728.16,29.06,1,2,294,424
425,Nine Ways to Approach Helsinki (YhdeksÃ¤n tapaa lÃ¤hestyÃ¤ HelsinkiÃ¤),Documentary,315.32,847.48,1,2,138,425
426,Goofy Movies Number One,Comedy,872.48,374.56,1,2,112,426
427,Kurt Cobain: Montage of Heck,Documentary,935.96,281.56,1,2,19,427
428,"Fatal Hour, The",Crime|Mystery|Thriller,220.46,666.5,1,2,190,428
429,Holy Guests (Ha-Ushpizin),Drama,583.73,587.4,1,2,172,429
430,Exists,Horror,272,10.63,1,2,255,430
431,Kummeli Alivuokralainen,Comedy,917.73,952.73,1,2,250,431
432,Sleepy Hollow,Fantasy|Horror|Mystery|Romance,637.89,882.77,1,2,196,432
433,Beijing Bicycle (Shiqi sui de dan che),Drama,680.95,360.3,1,2,295,433
434,3 Needles,Drama,409.59,141.29,1,2,205,434
435,"Hard Way, The",Action|Comedy,851.22,919.61,1,2,117,435
436,Chilly Scenes of Winter (Head Over Heels),Comedy|Drama|Romance,182.85,572.46,1,2,167,436
437,Mr. Turner,Drama,975.61,308.86,1,2,7,437
438,"Pumpkin Eater, The",Drama,497.3,433.86,1,2,107,438
439,Click,Adventure|Comedy|Drama|Fantasy|Romance,768.46,272.49,1,2,299,439
440,Oedipus Rex (Edipo re),Drama,177.81,811.89,1,2,196,440
441,Deceit,Sci-Fi,626.42,980.94,1,2,250,441
442,The Floating Castle,Comedy|Drama,6.98,694.7,1,2,272,442
443,Arthur Christmas,Animation|Children|Comedy|Drama,109.78,46.87,1,2,163,443
444,Ruby Sparks,Comedy|Fantasy|Romance,205.27,82.69,1,2,207,444
445,Imagine That,Comedy|Drama|Fantasy,135.65,469.42,1,2,17,445
446,"Prisoner of Zenda, The",Action|Adventure|Romance,409.67,647.08,1,2,286,446
447,"History of Future Folk, The",Adventure|Comedy|Musical|Sci-Fi,235.95,682.64,1,2,260,447
448,"Frozen North, The",Comedy,885.65,874.22,1,2,144,448
449,"Legend of the Lone Ranger, The",Western,370.92,969.56,1,2,172,449
450,Micki + Maude,Comedy,359.85,955.92,1,2,127,450
451,World War II: When Lions Roared,Drama|War,568.59,204.6,1,2,184,451
452,Ruhr,Documentary,949.48,754.39,1,2,69,452
453,Love Hina Spring Special,Animation|Comedy|Musical|Romance,549.88,877.6,1,2,23,453
454,Mighty Morphin Power Rangers: The Movie,Action|Children,284.57,984.5,1,2,299,454
455,Jauja,Drama|Western,143.77,327.1,1,2,114,455
456,Son of the White Mare,Adventure|Animation|Fantasy,318.61,426.74,1,2,154,456
457,Handsome Harry,Crime|Drama,46.63,786.84,1,2,234,457
458,"Lost Missile, The",Sci-Fi,580.65,266.77,1,2,103,458
459,Creation,Drama,660.95,604.33,1,2,41,459
460,"Spirit of the Beehive, The (EspÃ­ritu de la colmena, El)",Drama|Horror|Mystery,216.85,263.72,1,2,27,460
461,Demetrius and the Gladiators,Drama,612.82,136.59,1,2,275,461
462,Black & White & Sex,Drama,742.98,35.43,1,2,49,462
463,"Reluctant Dragon, The",Animation|Comedy,500.06,221.08,1,2,296,463
464,Dark Forces (Harlequin),Drama|Fantasy|Mystery,624.36,446.55,1,2,276,464
465,Angel in My Pocket,Comedy,637.49,224.65,1,2,47,465
466,"Merry War, A",Comedy,435.61,871.87,1,2,142,466
467,City Slacker,Romance,321.55,213.26,1,2,232,467
468,"Cassandra Crossing, The",Drama,713,992.89,1,2,41,468
469,December Boys,Drama,160.66,450.12,1,2,105,469
470,Side Street,Crime|Drama|Film-Noir,879.21,889.65,1,2,199,470
471,Yes Or No,Comedy|Drama|Romance,899.01,311.79,1,2,37,471
472,"Salton Sea, The",Crime|Drama|Thriller,674.26,132.9,1,2,238,472
473,Cimarron,Drama|Western,952.1,275.37,1,2,22,473
474,"Big Bang Love, Juvenile A (46-okunen no koi)",Drama,395.75,957.55,1,2,165,474
475,Parasite,Horror|Sci-Fi,125.48,41.8,1,2,211,475
476,Fitzwilly,Comedy|Romance,13.41,673.54,1,2,43,476
477,Redline,Action|Animation|Sci-Fi,648.22,545.9,1,2,246,477
478,"4th Floor, The",Thriller,439.64,773.16,1,2,203,478
479,A Summer in La Goulette,Comedy|Drama,936.61,608.57,1,2,49,479
480,Two Crimes (Dos crÃ­menes),Comedy|Crime|Drama,822.24,758.09,1,2,133,480
481,"Fallen Idol, The",Drama|Mystery|Thriller,732.57,233.91,1,2,60,481
482,"Russell Peters: Red, White and Brown",Comedy|Documentary,916.44,646.45,1,2,143,482
483,GasLand,Documentary,509.97,334.14,1,2,191,483
484,Lost Souls,Drama|Horror|Thriller,84.65,974.4,1,2,46,484
485,Original Sin,Drama|Romance|Thriller,353.25,406.72,1,2,58,485
486,Angels and Insects,Drama|Romance,694.35,889.82,1,2,173,486
487,Will Success Spoil Rock Hunter?,Comedy|Romance,344.33,692.84,1,2,142,487
488,Tol'able David,Drama,299.69,812.36,1,2,7,488
489,Poseidon,Action|Adventure|Thriller|IMAX,281.38,883.49,1,2,251,489
490,Death Wish 4: The Crackdown,Action|Drama,832.27,330.64,1,2,281,490
491,Unspeakable Acts ,Drama,81.1,604.19,1,2,20,491
492,Carnegie Hall,Drama,641.15,788.86,1,2,26,492
493,"West Point Story, The",Comedy|Musical,317.92,601.8,1,2,267,493
494,Children of the Decree (Das Experiment 770 - GebÃ¤ren auf Befehl),Documentary,207.29,286.92,1,2,16,494
495,Double Trouble,Musical,100.5,902.98,1,2,102,495
496,Bridesmaids,Comedy,294.38,128.42,1,2,125,496
497,Heroic Purgatory (Rengoku eroica),Drama,298.34,750.16,1,2,289,497
498,"Student Prince in Old Heidelberg, The",Drama|Romance,962.43,322.67,1,2,254,498
499,"Heart of Me, The",Drama|Romance,632.62,753.96,1,2,125,499
500,Pekka ja PÃ¤tkÃ¤ puistotÃ¤teinÃ¤,Comedy,478.48,138.87,1,2,16,500
501,East is East,Comedy,608.5,705.65,1,2,61,501
502,Peter Pan,Children|Fantasy|Musical,614.49,170.21,1,2,40,502
503,Cleanflix,Crime|Documentary,825.47,587.51,1,2,45,503
504,Baraka,Documentary,313.91,321.06,1,2,12,504
505,"King, The",Drama,851.93,486.37,1,2,23,505
506,Dreaming of Joseph Lees,Drama|Romance,862.21,319.04,1,2,52,506
507,"Mark of Zorro, The",Adventure|Romance|Western,467.21,637.02,1,2,166,507
508,Sol ,Sci-Fi,440.36,8.2,1,2,153,508
509,Tokyo-Ga,Documentary,263.81,118.17,1,2,91,509
510,"Big Green, The",Children|Comedy,141.42,125.92,1,2,57,510
511,Vacancy 2: The First Cut,Horror|Thriller,53.01,605.82,1,2,16,511
512,Don't Drink the Water,Comedy,986.47,22.04,1,2,101,512
513,Frankie Starlight,Drama|Romance,898.02,374.6,1,2,109,513
514,Half Moon Street,Drama|Thriller,489.14,426.89,1,2,189,514
515,"English Surgeon, The",Documentary,451.93,324.32,1,2,114,515
516,1066,Action|Adventure|War,30.8,910.78,1,2,75,516
517,"Hired Hand, The",Western,247.23,345.11,1,2,221,517
518,Berserk: The Golden Age Arc 3 - Descent,Action|Animation|Fantasy,528.42,100.42,1,2,272,518
519,"Comfort of Strangers, The",Drama,911.5,973.32,1,2,201,519
520,Werewolves on Wheels,Horror,404.93,136.39,1,2,287,520
521,Eat a Bowl of Tea,Romance,87.88,508.56,1,2,30,521
522,Lorna's Silence (Le silence de Lorna),Drama,237.22,620.99,1,2,25,522
523,"Pom Pom Girls, The",Comedy,444.4,594.54,1,2,113,523
524,Dangerous Minds,Drama,297.69,97.57,1,2,278,524
525,"Cook the Thief His Wife & Her Lover, The",Comedy|Drama,424.87,347.96,1,2,249,525
526,Highlander: The Search for Vengeance,Action|Adventure|Fantasy,435.26,40.87,1,2,92,526
527,Vieraalla maalla,Comedy|Romance,855.29,128.11,1,2,212,527
528,"Driller Killer, The",Drama|Horror,56.09,491.82,1,2,60,528
529,Bon Voyage,Comedy|Drama,31.17,200.08,1,2,57,529
530,Kon-Tiki,Adventure|Documentary|Drama,677.61,536.52,1,2,178,530
531,Wayne's World 2,Comedy,645.85,634.46,1,2,261,531
532,"World According to Sesame Street, The",Documentary|War,346.47,759.34,1,2,118,532
533,Violet Tendencies,Comedy|Drama|Romance,858.26,870.41,1,2,266,533
534,One Lucky Elephant,Documentary,836.86,753.34,1,2,53,534
535,"Welcome Home, Roxy Carmichael",Comedy|Drama,583.05,398.24,1,2,224,535
536,"Grateful Dead Movie, The",Documentary|Musical,550.96,356.8,1,2,149,536
537,Between the Folds,Documentary,769.57,204.23,1,2,288,537
538,Bossa Nova,Comedy|Drama|Romance,820.77,526.62,1,2,226,538
539,"Answer Man, The (a.k.a. Arlen Faber)",Comedy|Romance,673.64,353.36,1,2,139,539
540,"Carter, The",Documentary,276.34,797.68,1,2,36,540
541,Werewolf of London,Drama|Fantasy|Horror|Sci-Fi,609.04,401.01,1,2,45,541
542,Extreme Ops,Action|Adventure|Crime|Thriller,207.87,891.41,1,2,82,542
543,Alien Nation: Body and Soul,Sci-Fi,676.74,691.52,1,2,224,543
544,Holy Smoke,Comedy|Drama,70.61,401.97,1,2,190,544
545,Requiem for a Vampire (Vierges et vampires),Horror,952.53,559.46,1,2,34,545
546,Born to Be Bad,Drama|Film-Noir,333.77,40.43,1,2,36,546
547,Nightmares in Red White & Blue: The Evolution of the American Horror Film,Documentary|Horror,44.51,940.62,1,2,285,547
548,"Hidden, The",Action|Horror|Sci-Fi,142.53,956.44,1,2,68,548
549,"What's New, Pussycat",Comedy,179.14,880.27,1,2,152,549
550,Suspended Animation,Thriller,806.77,977.59,1,2,235,550
551,Moneyball,Drama,3.16,898.04,1,2,172,551
552,Stalingrad,Drama|War,14.29,791.1,1,2,86,552
553,Prison of the Dead,Horror,999.72,916.32,1,2,295,553
554,"Scorpion King, The",Action|Adventure|Fantasy,684.99,312.12,1,2,294,554
555,Operation Crossbow,Action|Adventure|War,266.86,847.19,1,2,160,555
556,Film ist.,Documentary,3.91,716.52,1,2,77,556
557,"Goat, The (a.k.a. Knock On Wood) (ChÃ¨vre, La)",Comedy,481.79,218.91,1,2,297,557
558,Tears of the Sun,Action|Drama|Thriller,815.22,87.94,1,2,139,558
559,"Bank Job, The",Action|Crime|Thriller,484.88,203.54,1,2,219,559
560,Posse,Western,308.4,189.91,1,2,241,560
561,"Flight of the Red Balloon (Voyage du ballon rouge, Le)",Drama,582.01,797.18,1,2,143,561
562,Pecker,Comedy|Drama,522.15,123.45,1,2,157,562
563,Dragon Ball Z: Broly - The Legendary Super Saiyan (Doragon bÃ´ru Z 8: Moetsukiro!! Nessen retsusen-chÃ´ gekisen),Action|Adventure|Animation,123.71,712.33,1,2,47,563
564,Transformers: Age of Extinction,Action|Adventure|Sci-Fi,225.04,223.86,1,2,80,564
565,Showgirls,Drama,784.55,799.53,1,2,168,565
566,"Frightened City, The",Crime|Drama|Film-Noir,68.42,548.49,1,2,33,566
567,Cheaper by the Dozen,Comedy|Drama,498.45,207.45,1,2,174,567
568,"Tempest, The",Comedy|Drama|Fantasy,677.57,198.39,1,2,68,568
569,7 Plus Seven,Documentary,61.38,41.52,1,2,51,569
570,Kariera Nikosia Dyzmy,Comedy,262.01,500.02,1,2,178,570
571,Shower (Xizao),Comedy,567.16,71.88,1,2,219,571
572,Scrooged,Comedy|Fantasy|Romance,494.55,69.32,1,2,278,572
573,Undefeatable,Action,582.46,295.94,1,2,265,573
574,Libeled Lady,Comedy|Romance,407.31,949.75,1,2,127,574
575,Hit and Run (Hit & Run),Action|Comedy|Romance,734.36,476.03,1,2,11,575
576,"Undefeated, The",Western,655.97,512.37,1,2,148,576
577,Rude,Drama,764.79,56.43,1,2,155,577
578,"Decline of Western Civilization, The",Documentary|Musical,89.48,900.23,1,2,50,578
579,Shattered Image,Drama|Thriller,671.43,332.29,1,2,145,579
580,"Cheat, The",Drama,963.98,641.44,1,2,170,580
581,Hothead (Coup de tÃªte),Comedy|Drama,7.29,106.12,1,2,26,581
582,Doc,Western,534.6,255.69,1,2,230,582
583,Not Your Typical Bigfoot Movie,Documentary,31.6,550.58,1,2,259,583
584,Hannah Takes the Stairs,Drama,189.58,796.95,1,2,157,584
585,Boris Godunov,Drama,593.86,764.15,1,2,289,585
586,Devil's Doorway,Western,817.79,923.06,1,2,135,586
587,Paths of Glory,Drama|War,909.43,827.51,1,2,218,587
588,Into the West,Adventure|Children,617.96,254.85,1,2,36,588
589,"Home and the World, The (Ghare-Baire)",Drama,998.51,503.45,1,2,86,589
590,Innocence,Adventure|Fantasy|Horror,798.1,606.12,1,2,92,590
591,"Fixer, The",Drama,590.77,302.13,1,2,262,591
592,Hold Back the Dawn,Drama|Romance,913.33,280.76,1,2,153,592
593,"Devil Came on Horseback, The",Documentary,544.43,484.7,1,2,7,593
594,Girls Rock!,Documentary,710.17,132.39,1,2,190,594
595,Bon Voyage,Comedy|Drama,456.45,306.51,1,2,64,595
596,Listy do M.,Comedy|Romance,350.86,224.27,1,2,5,596
597,Tell,Action|Crime|Drama,264.36,309.9,1,2,248,597
598,Lymelife,Comedy|Drama,853.89,275.66,1,2,199,598
599,Inbetween Worlds,Drama,282.3,430.34,1,2,23,599
600,Big Bad Love,Drama,788.66,540.59,1,2,105,600
601,X-Men: First Class,Action|Adventure|Sci-Fi|Thriller|War,878.74,151.58,1,2,211,601
602,Solaris,Drama|Romance|Sci-Fi,263.85,366.46,1,2,42,602
603,Meet the Deedles,Children|Comedy,205.6,103.41,1,2,165,603
604,In the Line of Fire,Action|Thriller,891.19,889.13,1,2,222,604
605,Still Life,Drama,30.12,374.37,1,2,62,605
606,I Accuse,Drama|Horror|War,799.1,64.36,1,2,291,606
607,Girl Walk: All Day,Musical,721.48,189.11,1,2,70,607
608,"Invisible, The",Crime|Drama|Fantasy|Mystery|Thriller,267.43,219.04,1,2,17,608
609,Johns,Drama,789.14,910.44,1,2,130,609
610,Goodbye Pork Pie,Action|Adventure|Drama,44.75,330.8,1,2,152,610
611,Cherry,Comedy|Drama,33.86,964.2,1,2,238,611
612,Americano,Adventure|Comedy|Documentary,264.89,473.54,1,2,76,612
613,Rogue Trader,Crime|Drama,109.1,76.42,1,2,220,613
614,Despicable Me,Animation|Children|Comedy|Crime,587.12,766.91,1,2,10,614
615,Bloody Sunday,Drama,382.26,71.06,1,2,133,615
616,"Divorce of Lady X, The",Comedy|Romance,250.44,904.75,1,2,42,616
617,"Possession, The",Horror|Thriller,611.35,622.8,1,2,300,617
618,Transit,Crime|Drama|Thriller,328.06,786.39,1,2,80,618
619,Cruel Intentions,Drama,801.16,464.97,1,2,278,619
620,Floating,Drama,151.71,883.54,1,2,43,620
621,Krrish,Adventure|Musical|Romance|Sci-Fi,556.26,240.89,1,2,244,621
622,Greed,Drama,699.01,403.9,1,2,105,622
623,Two Days in April,Documentary,272.76,646.98,1,2,43,623
624,Passionada,Comedy|Romance,171.96,271.22,1,2,211,624
625,"Vanishing, The",Mystery|Thriller,875.69,945.88,1,2,83,625
626,"Night, The (Notte, La)",Drama,284.26,940.1,1,2,232,626
627,The Wayward Girl,Drama,415.4,893.96,1,2,157,627
628,Bombshell,Comedy|Drama|Romance,304.16,623.11,1,2,151,628
629,Family Tree (L'arbre et la forÃªt),Drama,585.28,402.8,1,2,73,629
630,Please Vote for Me,Documentary,250.36,683.77,1,2,123,630
631,Out On A Limb,Comedy,599.07,799.04,1,2,31,631
632,Save the Last Dance 2,Drama|Romance,922.05,314.19,1,2,281,632
633,The Shadow of the Eagle,Crime|Drama|Mystery|Thriller,486.13,330.82,1,2,268,633
634,"Paris, I Love You (Paris, je t'aime)",Romance,650.65,600.58,1,2,6,634
635,The Indifferent Beauty,(no genres listed),394.99,481.53,1,2,43,635
636,Kings Row,Drama|Romance,203.45,191.16,1,2,126,636
637,Macheads,Documentary,250.59,844.74,1,2,29,637
638,Opposing Force,(no genres listed),34.95,847.82,1,2,273,638
639,"Last of England, The",Drama,740.96,223.49,1,2,279,639
640,This Filthy World,Comedy|Documentary,852.3,362.48,1,2,81,640
641,Cold Fish (Tsumetai nettaigyo),Drama|Thriller,45.86,285.23,1,2,203,641
642,Loft (Rofuto),Horror,207.5,270.39,1,2,220,642
643,Escobar: Paradise Lost,Romance|Thriller,969.36,39.68,1,2,71,643
644,"Man Named Pearl, A",Documentary,231.41,364.55,1,2,140,644
645,13 Rue Madeleine,Thriller|War,67.3,98.3,1,2,139,645
646,Blue Sky,Drama|Romance,609.58,380.49,1,2,214,646
647,"Rain People, The",Drama,208.53,531.57,1,2,151,647
648,Boy Meets Girl,Comedy,417.68,953.21,1,2,63,648
649,Viva MarÃ­a!,Adventure|Comedy|Western,821.62,966.86,1,2,235,649
650,Bad Day at Black Rock,Drama|Thriller|Western,570.75,400.73,1,2,182,650
651,"Amityville Horror, The",Horror|Thriller,124.93,395.12,1,2,211,651
652,"Hitch-Hiker, The",Drama|Film-Noir,585.6,700.94,1,2,228,652
653,Horrible Bosses,Comedy|Crime,585.31,944.23,1,2,260,653
654,"Tunnel, The (Tunnel, Der)",Action|Drama|Thriller,19.37,541.38,1,2,244,654
655,Diamond Dogs,Action|Adventure,428.87,788.9,1,2,2,655
656,No More School,Comedy,123.73,313.89,1,2,135,656
657,"Immortals, The",Action|Crime|Drama,655.08,759.23,1,2,260,657
658,Turtles Can Fly (Lakposhtha hÃ¢m parvaz mikonand),Drama|War,998.99,8.66,1,2,73,658
659,ThÃ©rÃ¨se,Drama,502.66,660.3,1,2,114,659
660,Slim Susie (Smala Sussie),Comedy|Crime|Mystery,430.73,114.91,1,2,71,660
661,Hall Pass,Comedy,796.49,476.55,1,2,49,661
662,"French Connection, The",Action|Crime|Thriller,526.86,612.48,1,2,275,662
663,"Oil, the Baby and the Transylvanians, The (Pruncul, petrolul si Ardelenii)",Comedy|Western,592.34,243.59,1,2,260,663
664,Zatoichi's Revenge (ZatÃ´ichi nidan-kiri) (ZatÃ´ichi 10),Action|Drama,56.95,394.21,1,2,190,664
665,Korczak,Drama|War,878.92,158.92,1,2,6,665
666,Cheech & Chong's Next Movie,Comedy,815.16,184.42,1,2,164,666
667,"Walk, Don't Run",Comedy|Romance,630.95,362.07,1,2,226,667
668,At First Sight,Drama,72.7,582.1,1,2,242,668
669,Indictment: The McMartin Trial,Drama|Thriller,393.52,792.59,1,2,206,669
670,"Return of the Living Dead, The",Comedy|Horror|Sci-Fi,861.53,490.25,1,2,158,670
671,White Sands,Drama|Thriller,151.85,374.25,1,2,128,671
672,Dancemaker,Documentary,487.53,233,1,2,98,672
673,Solomon Kane,Action|Adventure|Fantasy|Horror,973.54,380.49,1,2,207,673
674,La Putain du roi,Drama|Romance,923.76,424.11,1,2,192,674
675,Ploy,Drama,653.52,789.58,1,2,110,675
676,"Forgotten One, The",Thriller,624.58,785.65,1,2,152,676
677,Hellboy II: The Golden Army,Action|Adventure|Fantasy|Sci-Fi,935.61,578.83,1,2,119,677
678,Riding the Bullet,Horror|Thriller,176.08,555.76,1,2,111,678
679,"Dungeon Masters, The",Documentary,536.43,265.46,1,2,119,679
680,When the Game Stands Tall,Drama,934.86,667.13,1,2,102,680
681,Lemonade Joe (LimonÃ¡dovÃ½ Joe aneb KonskÃ¡ opera),Adventure|Comedy|Musical|Romance|Western,965.22,435.36,1,2,248,681
682,U.S. Seals,Action|Thriller,168.54,515.78,1,2,279,682
683,Death of a Salesman,Drama,430.57,376.54,1,2,253,683
684,"Case of the Grinning Cat, The (Chats perchÃ©s)",Documentary,705.77,934.86,1,2,108,684
685,16 Blocks,Crime|Thriller,913.86,292.1,1,2,69,685
686,Peggy Sue Got Married,Comedy|Drama,624.99,938.34,1,2,29,686
687,Bad Words,Comedy,46.77,871.03,1,2,26,687
688,Women Aren't Funny,(no genres listed),65.72,988.85,1,2,199,688
689,"Valachi Papers,The",Crime|Drama,961.8,664.86,1,2,285,689
690,Choose Me,Comedy|Romance,428.56,295.19,1,2,105,690
691,"Lawless Frontier, The",Romance|Western,527.61,561.01,1,2,61,691
692,Roll Bounce,Comedy|Drama|Romance,720.01,882.85,1,2,33,692
693,Anton Chekhov's The Duel,Drama,776.72,595.11,1,2,121,693
694,Secret Admirer,Comedy|Romance,977.24,630.65,1,2,54,694
695,"Two Women (Ciociara, La)",Drama|War,398.83,919.17,1,2,72,695
696,Shanghai Ghetto,Documentary,202.15,974.43,1,2,9,696
697,"Tortured, The",Horror|Thriller,808.67,531.03,1,2,272,697
698,"O Brother, Where Art Thou?",Adventure|Comedy|Crime,978.84,953.47,1,2,147,698
699,"Bigamist, The",Drama,94.69,503.46,1,2,155,699
700,Aftershock (Tangshan dadizhen),Drama|IMAX,362.41,503.73,1,2,117,700
701,Appetizer - Sausage Rolls,homogeneous,55.86,489.12,1.42,3,220,701
